,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
125,1.0,48.0,2.0,0.0,,1.0,0.0,11.0,,29.3,15.1,0.0,3.0,0.8,1.0,0.0,1.4,9.0,383.6,12.0,6.0,43.0,1.1,0.88,0.0,0.42,1.0,0.43,,0.81,0.63,0.33,,3.0,,0.8,1.0,0.0,1.0,1.0,0
127,0.0,35.0,4.0,1.0,2.0,0.0,1.0,14.0,101.1,6.8,7.2,0.0,1.0,0.6,0.0,23.0,2.1,108.0,,9.1,6.9,453.0,2.4,0.37,0.04,0.01,0.12,0.01,0.0,0.14,0.07,,0.0,,1.0,0.6,0.0,2.0,1.0,1.0,0
128,0.0,50.0,3.0,,5.0,0.0,0.0,9.0,129.5,,14.3,0.0,4.0,4.3,,2.0,1.1,,158.9,8.0,12.2,,1.6,,,1.0,1.0,0.81,0.0,0.44,0.77,0.6,0.0,4.0,,4.3,1.0,0.0,1.0,1.0,0
131,1.0,64.0,4.0,2.0,2.0,0.0,0.0,5.0,94.4,11.2,18.8,0.0,,53.0,0.0,2.0,,2.0,32.4,7.6,5.4,4.0,1.5,0.5,0.0,1.0,1.0,,0.0,1.0,0.8,,0.0,17.0,1.0,,0.0,,1.0,1.0,0
133,,51.0,3.0,1.0,2.0,0.0,2.0,8.0,104.0,44.8,13.0,0.0,42.0,13.0,0.0,16.0,2.0,38.0,1354.2,11.7,3.1,205.0,3.0,,0.12,0.07,,0.07,0.0,0.37,0.12,0.34,1.0,88.0,4.0,28.6,0.0,,0.47,0.45,0
134,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.6,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,,1.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,1.0,102.0,3.0,56.7,1.0,2.0,0.14,0.22,0
135,1.0,64.0,4.0,2.0,2.0,0.0,0.0,4.0,73.2,10.7,18.3,0.0,12.0,21.3,0.0,2.0,2.3,6.0,168.3,,12.0,6.0,1.1,0.83,,0.36,0.66,0.43,0.0,1.0,0.75,,0.0,12.0,1.0,21.3,0.0,2.0,1.0,1.0,0
136,,,4.0,2.0,2.0,0.0,,5.0,94.4,11.2,18.8,0.0,14.0,49.8,0.0,2.0,1.5,2.0,32.4,7.6,5.4,4.0,1.5,0.5,,1.0,1.0,1.0,0.0,1.0,0.8,,0.0,,1.0,49.8,0.0,,1.0,1.0,0
137,1.0,51.0,3.0,1.0,2.0,0.0,2.0,8.0,104.0,,13.0,,28.0,9.1,0.0,16.0,2.0,38.0,1354.2,11.7,3.1,205.0,3.0,0.13,0.12,0.07,0.21,0.07,,0.37,0.12,0.34,1.0,74.0,,24.7,0.0,,0.37,0.36,0
138,0.0,33.0,2.0,,,0.0,0.0,4.0,34.2,20.0,8.5,0.0,4.0,7.1,0.0,2.0,1.9,29.0,737.8,9.3,3.1,120.0,2.9,0.27,0.0,0.03,0.13,0.04,0.0,,,,0.0,4.0,1.0,7.1,0.0,0.0,1.0,1.0,0
139,0.0,55.0,,0.0,2.0,0.0,0.0,2.0,1.2,1.5,0.6,0.0,11.0,10.4,0.0,2.0,,90.0,3053.8,33.1,10.1,147.0,1.3,0.74,0.0,,0.02,0.0,0.0,0.0,0.0,,0.0,12.0,2.0,10.7,0.0,0.0,0.91,0.97,0
140,1.0,50.0,4.0,1.0,2.0,0.0,4.0,9.0,247.4,34.5,27.4,0.0,11.0,8.2,0.0,3.0,1.5,10.0,788.3,,4.6,108.0,1.3,0.7,1.0,0.17,0.9,0.31,0.11,0.88,0.22,0.5,0.0,,1.0,8.2,,,1.0,1.0,0
142,1.0,50.0,4.0,1.0,2.0,0.0,4.0,9.0,247.4,34.5,,0.0,19.0,,0.0,3.0,1.5,10.0,788.3,10.4,4.6,108.0,1.3,0.7,1.0,,0.9,0.31,0.11,0.88,0.22,,0.0,19.0,1.0,12.3,0.0,,1.0,1.0,0
143,1.0,71.0,1.0,1.0,3.0,0.0,0.0,5.0,96.5,32.6,19.3,0.0,43.0,11.9,0.0,0.0,2.6,6.0,162.7,14.8,10.1,6.0,1.0,,0.0,0.68,0.83,0.59,0.0,0.8,0.8,0.0,0.0,43.0,1.0,11.9,0.0,,1.0,1.0,0
144,0.0,,3.0,1.0,2.0,,1.0,9.0,207.0,,,0.0,4.0,16.9,1.0,2.0,1.6,11.0,319.6,9.9,6.8,28.0,1.5,0.63,,0.62,0.81,0.64,0.0,1.0,0.11,,0.0,4.0,1.0,16.9,0.0,2.0,1.0,1.0,0
146,,28.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.2,0.0,18.0,1.6,27.0,,10.8,4.8,406.0,5.7,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,3.0,24.7,1.0,,0.55,0.45,0
147,1.0,71.0,1.0,1.0,3.0,0.0,0.0,5.0,96.5,32.6,,0.0,25.0,8.4,0.0,0.0,2.6,6.0,162.7,14.8,10.1,6.0,1.0,1.0,0.0,0.68,0.83,,0.0,0.8,0.8,,0.0,25.0,1.0,8.4,0.0,,1.0,,0
148,,50.0,,1.0,2.0,0.0,4.0,8.0,210.9,37.2,26.3,0.0,4.0,19.2,0.0,1.0,1.2,,233.3,11.3,4.0,48.0,2.0,0.0,1.0,0.45,1.0,0.9,0.12,0.87,0.25,0.33,0.0,4.0,1.0,19.2,0.0,,1.0,1.0,0
149,1.0,53.0,3.0,1.0,2.0,0.0,0.0,2.0,17.9,4.0,8.9,0.0,18.0,18.4,0.0,3.0,1.5,,1036.1,8.0,,152.0,,0.29,0.0,0.0,,0.01,0.0,1.0,,,0.0,18.0,1.0,18.4,1.0,,1.0,1.0,0
170,1.0,55.0,2.0,1.0,3.0,0.0,0.0,4.0,24.1,9.7,6.0,0.0,8.0,4.4,0.0,,1.4,15.0,777.2,11.8,5.8,89.0,1.6,0.46,0.0,0.02,0.26,0.03,0.25,0.0,0.25,,0.0,8.0,1.0,4.4,0.0,0.0,1.0,1.0,0
171,,53.0,2.0,1.0,1.0,0.0,1.0,7.0,82.5,31.7,,0.0,20.0,3.4,,1.0,1.1,2.0,48.5,10.0,3.0,14.0,5.0,0.0,,1.0,1.0,1.0,0.0,0.42,0.14,0.0,0.0,20.0,1.0,3.4,0.0,,1.0,1.0,0
172,0.0,56.0,4.0,1.0,,0.0,1.0,5.0,30.7,10.4,6.1,0.0,3.0,8.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,0.0,,0.0,107.0,,95.7,1.0,0.0,,0.08,0
173,0.0,43.0,,1.0,2.0,0.0,3.0,6.0,100.2,18.8,16.7,0.0,3.0,4.6,,0.0,1.0,2.0,,6.1,4.1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,,,0.0,,1.0,4.6,0.0,0.0,1.0,1.0,0
176,0.0,56.0,1.0,0.0,2.0,0.0,0.0,,90.5,9.2,12.9,0.0,9.0,12.2,0.0,2.0,2.0,12.0,466.5,7.0,6.9,33.0,2.3,0.5,0.0,0.13,0.58,0.19,0.0,0.57,0.0,0.41,0.0,9.0,1.0,12.2,0.0,,1.0,1.0,0
177,0.0,28.0,3.0,1.0,2.0,0.0,0.0,8.0,23.2,10.3,2.9,0.0,12.0,,0.0,4.0,,25.0,292.3,9.9,3.0,49.0,1.8,0.56,0.0,0.08,0.32,0.07,0.5,0.25,0.0,0.12,,12.0,1.0,2.7,0.0,,,1.0,0
178,1.0,48.0,2.0,,3.0,1.0,0.0,7.0,91.8,23.7,13.1,0.0,40.0,23.6,0.0,0.0,1.3,6.0,315.5,10.7,5.5,,1.1,0.83,0.0,0.27,1.0,0.29,0.14,0.85,0.57,0.5,0.0,40.0,1.0,23.6,0.0,,1.0,1.0,0
179,0.0,48.0,0.0,0.0,1.0,0.0,0.0,,3.2,5.4,0.6,0.0,8.0,1.2,1.0,,2.5,63.0,562.7,10.7,2.1,102.0,,0.53,0.0,0.0,0.07,0.0,0.0,0.2,0.0,,0.0,8.0,1.0,,1.0,,1.0,1.0,0
180,1.0,38.0,4.0,0.0,1.0,0.0,0.0,2.0,12.5,,6.2,0.0,8.0,,0.0,9.0,2.2,57.0,1254.4,10.3,2.8,193.0,2.4,0.35,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.49,0.0,37.0,5.0,4.7,0.0,2.0,0.21,0.34,0
183,,,4.0,1.0,2.0,0.0,0.0,7.0,77.2,21.4,11.0,0.0,8.0,5.6,1.0,5.0,,,591.3,8.1,3.3,115.0,,,0.0,0.1,0.38,0.13,0.0,0.71,,,,8.0,1.0,5.6,0.0,,1.0,1.0,0
184,1.0,48.0,2.0,1.0,4.0,1.0,0.0,10.0,85.5,8.8,8.5,0.0,12.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.2,0.0,0.0,0.0,12.0,1.0,4.7,1.0,,1.0,1.0,0
186,1.0,29.0,6.0,1.0,2.0,0.0,1.0,3.0,22.2,29.3,7.4,0.0,8.0,1.0,0.0,6.0,,18.0,1129.3,16.3,2.7,293.0,6.8,0.0,0.16,0.01,0.16,0.01,0.0,,0.0,0.33,1.0,184.0,,38.4,,,0.04,0.02,0
187,1.0,,4.0,,2.0,0.0,1.0,5.0,123.6,17.8,,,4.0,,1.0,3.0,1.5,6.0,290.5,9.7,9.6,19.0,,0.33,0.33,0.3,0.83,0.42,,,0.8,0.5,0.0,,1.0,7.4,0.0,0.0,1.0,1.0,0
188,0.0,59.0,4.0,1.0,,0.0,1.0,7.0,,14.5,10.1,0.0,5.0,2.6,0.0,,2.5,16.0,563.3,13.8,8.4,26.0,1.6,0.5,0.2,,0.43,0.12,0.0,0.42,0.14,0.0,0.0,45.0,4.0,23.3,0.0,,0.11,0.11,0
189,1.0,76.0,2.0,1.0,2.0,,0.0,3.0,6.9,,2.3,0.0,14.0,21.7,,3.0,1.9,8.0,213.9,6.3,3.0,36.0,,0.37,0.0,0.02,0.37,,0.0,0.66,0.0,0.12,0.0,,1.0,,1.0,,1.0,1.0,0
191,,,3.0,2.0,1.0,0.0,0.0,2.0,6.4,5.0,3.2,0.0,5.0,1.7,0.0,0.0,1.3,2.0,,13.7,5.3,6.0,1.0,1.0,0.0,0.09,1.0,,0.0,1.0,0.5,,0.0,5.0,1.0,1.7,0.0,,1.0,1.0,0
193,,35.0,,1.0,3.0,1.0,0.0,4.0,,44.0,9.1,0.0,6.0,2.1,0.0,0.0,1.4,12.0,297.0,31.7,6.3,,1.5,0.5,0.0,0.11,0.33,0.12,0.0,0.5,,,,44.0,3.0,11.6,1.0,,0.13,0.18,0
197,0.0,31.0,4.0,1.0,2.0,0.0,0.0,,8.0,5.5,4.0,0.0,20.0,5.8,0.0,4.0,1.7,6.0,161.4,10.8,6.7,14.0,1.6,0.66,0.0,0.04,0.33,,0.5,1.0,0.0,0.16,0.0,26.0,2.0,,0.0,1.0,0.76,0.78,0
198,0.0,37.0,3.0,1.0,,1.0,1.0,9.0,209.5,17.7,23.2,0.0,21.0,10.5,1.0,0.0,1.2,2.0,29.7,8.1,4.9,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11,0.55,0.22,,0.0,21.0,1.0,10.5,1.0,,1.0,1.0,0
199,0.0,57.0,5.0,1.0,2.0,,0.0,5.0,70.5,64.0,14.1,0.0,31.0,,1.0,1.0,1.7,,51.6,18.5,7.3,4.0,,0.75,0.0,1.0,,1.0,0.2,0.4,0.2,0.0,0.0,31.0,1.0,,0.0,0.0,1.0,1.0,0
200,0.0,35.0,4.0,1.0,4.0,1.0,,11.0,229.4,17.2,,0.0,4.0,2.3,0.0,6.0,2.2,11.0,472.9,8.6,8.4,25.0,2.3,0.09,0.0,0.39,1.0,0.48,,0.27,0.45,,1.0,26.0,2.0,32.7,0.0,0.0,0.15,0.07,0
201,0.0,,3.0,2.0,3.0,1.0,0.0,5.0,43.2,7.4,8.6,0.0,7.0,3.5,0.0,2.0,1.4,12.0,316.3,6.4,3.7,58.0,2.5,0.41,0.0,0.06,0.41,0.13,0.0,0.6,0.2,0.25,0.0,7.0,1.0,,1.0,,1.0,1.0,0
202,0.0,37.0,3.0,1.0,3.0,,1.0,9.0,,17.7,23.2,0.0,,18.5,1.0,0.0,1.2,2.0,29.7,8.1,4.9,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11,0.55,0.22,,0.0,35.0,1.0,18.5,1.0,,1.0,1.0,0
26,0.0,28.0,3.0,1.0,2.0,0.0,2.0,23.0,95.7,14.7,4.1,0.0,34.0,5.8,1.0,,1.1,4.0,29.6,5.2,1.6,,1.5,0.5,1.0,1.0,1.0,1.0,0.34,0.3,0.13,0.25,,34.0,1.0,5.8,,,1.0,1.0,1
31,1.0,61.0,3.0,1.0,1.0,0.0,0.0,6.0,,12.8,,0.0,6.0,,0.0,1.0,1.4,6.0,150.8,8.9,5.5,19.0,,0.66,0.0,0.31,1.0,0.31,0.0,0.83,0.66,0.0,0.0,7.0,2.0,11.1,1.0,,,,1
45,1.0,77.0,2.0,0.0,2.0,0.0,0.0,9.0,93.8,15.3,10.4,0.0,13.0,12.7,1.0,2.0,1.8,6.0,156.9,9.9,7.8,11.0,1.6,0.5,0.0,0.69,1.0,0.59,0.0,0.44,0.11,,0.0,16.0,2.0,,,0.0,0.81,0.88,1
50,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,0.0,7.0,7.2,0.0,0.0,,1.0,20.2,12.6,,,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.55,,,,7.0,1.0,7.2,0.0,,,1.0,1
51,0.0,28.0,3.0,1.0,2.0,0.0,2.0,,95.7,,4.1,0.0,19.0,3.4,1.0,2.0,1.1,4.0,29.6,5.2,1.6,16.0,1.5,0.5,1.0,1.0,1.0,1.0,0.34,0.3,0.13,0.25,0.0,19.0,1.0,3.4,1.0,,1.0,1.0,1
52,0.0,59.0,3.0,,3.0,,0.0,2.0,3.4,2.5,1.7,0.0,42.0,15.7,0.0,1.0,1.7,,85.6,9.5,3.5,14.0,3.3,0.0,0.0,0.02,0.66,0.03,0.0,0.5,0.5,,0.0,42.0,1.0,15.7,1.0,,1.0,1.0,1
53,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,,19.5,0.0,,6.0,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,510.0,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,,0.0,,1.0,6.0,0.0,1.0,1.0,,1
54,1.0,61.0,4.0,,2.0,0.0,2.0,5.0,154.4,43.2,30.8,,38.0,26.0,1.0,0.0,6.3,133.0,4958.7,16.8,12.3,63.0,1.0,0.92,1.0,0.03,0.03,0.03,0.0,0.8,0.2,0.12,0.0,38.0,1.0,26.0,1.0,2.0,1.0,,1
55,0.0,28.0,3.0,1.0,2.0,0.0,0.0,12.0,34.6,10.4,2.8,0.0,12.0,2.8,0.0,,1.2,8.0,102.1,,2.4,33.0,2.2,0.37,0.0,,,0.33,,,0.08,,0.0,12.0,1.0,2.8,0.0,,1.0,,1
56,0.0,54.0,3.0,1.0,2.0,0.0,0.0,5.0,105.0,34.4,21.0,0.0,5.0,2.5,0.0,1.0,1.6,9.0,231.7,9.3,6.2,22.0,1.6,0.55,0.0,0.49,0.55,0.45,0.0,1.0,0.2,,,5.0,1.0,2.5,0.0,,1.0,1.0,1
57,1.0,61.0,4.0,1.0,2.0,0.0,2.0,5.0,154.4,43.2,30.8,0.0,34.0,23.7,1.0,0.0,6.3,133.0,4958.7,16.8,12.3,63.0,1.0,0.92,1.0,,0.03,0.03,0.0,0.8,0.2,,0.0,34.0,1.0,23.7,1.0,2.0,,1.0,1
58,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,0.0,10.0,10.7,0.0,0.0,1.0,1.0,20.2,12.6,6.7,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.55,0.11,,0.0,10.0,,10.7,0.0,2.0,1.0,1.0,1
59,1.0,64.0,2.0,2.0,2.0,0.0,0.0,2.0,17.6,12.0,8.8,0.0,,17.0,0.0,0.0,0.6,1.0,33.2,4.5,16.6,3.0,1.0,1.0,0.0,1.0,1.0,0.53,0.0,0.5,0.0,,,22.0,2.0,29.7,0.0,2.0,0.86,0.57,1
60,,61.0,4.0,1.0,2.0,0.0,2.0,5.0,154.4,43.2,30.8,0.0,33.0,23.7,1.0,0.0,6.3,133.0,4958.7,,12.3,63.0,,0.92,1.0,0.03,0.03,0.03,0.0,0.8,,,0.0,33.0,1.0,23.7,1.0,2.0,1.0,1.0,1
61,0.0,59.0,3.0,2.0,3.0,,1.0,4.0,36.0,20.5,9.0,,,12.4,1.0,0.0,1.0,1.0,21.8,9.4,3.1,7.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.25,,0.0,43.0,2.0,,1.0,,0.97,0.97,1
62,1.0,33.0,2.0,1.0,1.0,0.0,1.0,5.0,49.6,21.4,9.9,0.0,17.0,4.1,0.0,2.0,2.3,102.0,,13.5,5.1,334.0,1.4,0.73,,0.0,0.04,0.01,0.0,0.6,0.0,0.59,1.0,97.0,5.0,31.3,1.0,2.0,0.17,0.13,1
63,1.0,,3.0,2.0,2.0,0.0,0.0,7.0,119.4,17.1,17.0,0.0,4.0,5.4,1.0,0.0,2.1,16.0,,7.3,11.1,30.0,1.4,0.68,0.0,0.25,0.43,0.16,0.0,0.57,0.85,0.0,0.0,4.0,,,0.0,,1.0,1.0,1
64,0.0,43.0,4.0,1.0,2.0,0.0,1.0,3.0,47.8,11.6,15.9,,,9.1,0.0,1.0,1.5,7.0,159.5,7.9,5.6,,1.4,0.71,1.0,0.15,0.42,0.29,0.0,0.66,0.66,,0.0,18.0,2.0,14.1,0.0,,0.55,0.64,1
65,0.0,50.0,3.0,0.0,5.0,0.0,0.0,14.0,194.8,11.5,13.9,,,19.7,0.0,5.0,,16.0,710.8,16.0,10.9,,1.7,0.5,0.0,0.15,0.87,0.27,0.21,0.42,0.5,,0.0,21.0,1.0,19.7,0.0,0.0,,1.0,1
66,0.0,43.0,3.0,1.0,4.0,1.0,0.0,4.0,34.8,,8.7,0.0,8.0,9.6,0.0,0.0,3.2,7.0,321.0,17.0,7.1,14.0,2.4,0.14,0.0,0.05,0.57,0.1,0.0,,0.25,,0.0,8.0,1.0,9.6,1.0,,1.0,1.0,1
67,1.0,31.0,,2.0,1.0,0.0,0.0,3.0,6.6,7.6,2.2,0.0,,17.8,0.0,1.0,,,267.0,,2.0,73.0,2.8,0.3,0.0,,0.23,0.02,0.33,0.33,,0.69,1.0,92.0,2.0,26.8,1.0,2.0,0.6,0.66,1
68,1.0,75.0,3.0,1.0,2.0,0.0,0.0,4.0,61.1,7.0,15.2,0.0,,,0.0,8.0,2.0,,737.8,6.7,4.7,75.0,,0.5,0.0,0.02,0.22,,,0.75,0.25,0.11,,6.0,1.0,8.7,0.0,,1.0,1.0,1
69,0.0,59.0,2.0,0.0,3.0,0.0,0.0,6.0,75.6,23.1,12.6,0.0,3.0,1.9,1.0,0.0,1.1,5.0,219.0,7.0,4.6,42.0,,0.4,0.0,0.41,1.0,0.34,0.0,0.33,0.0,,0.0,3.0,1.0,1.9,1.0,,1.0,1.0,1
75,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,0.0,2.0,1.3,0.0,0.0,1.0,1.0,,,6.7,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.55,0.11,0.0,0.0,2.0,1.0,1.3,,2.0,1.0,1.0,1
87,1.0,38.0,5.0,2.0,2.0,0.0,,3.0,5.8,5.3,,0.0,,12.4,,24.0,2.3,68.0,2756.6,12.4,3.2,354.0,3.5,0.22,,0.0,0.04,0.0,0.0,0.33,0.0,0.32,0.0,41.0,3.0,24.4,0.0,2.0,0.41,0.5,1
102,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,48.9,,12.2,0.0,18.0,9.2,,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,,0.0,,3.0,,0.0,,0.66,0.95,1
112,1.0,51.0,3.0,1.0,2.0,0.0,1.0,,58.7,34.4,,0.0,19.0,7.1,0.0,13.0,2.0,33.0,1066.6,10.7,2.7,190.0,3.0,,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,19.0,1.0,7.1,0.0,2.0,1.0,1.0,1
114,,50.0,,1.0,2.0,0.0,1.0,,125.5,,31.3,0.0,13.0,4.6,0.0,4.0,1.6,13.0,951.6,10.4,4.7,121.0,1.4,0.69,0.25,,,0.13,0.0,0.75,0.25,0.38,0.0,13.0,1.0,,,0.0,1.0,1.0,1
116,1.0,77.0,2.0,0.0,2.0,,0.0,9.0,,15.3,,0.0,23.0,,1.0,2.0,1.8,6.0,156.9,9.9,7.8,11.0,1.6,0.5,0.0,0.69,1.0,,,0.44,0.11,0.0,,,2.0,22.2,,,0.88,0.92,1
118,1.0,51.0,3.0,1.0,2.0,,1.0,7.0,58.7,34.4,8.3,,,10.5,0.0,13.0,2.0,,1066.6,10.7,2.7,190.0,3.0,0.15,,0.05,0.21,0.05,,0.42,,,0.0,28.0,1.0,10.5,0.0,2.0,1.0,1.0,1
119,1.0,54.0,4.0,1.0,2.0,0.0,1.0,6.0,50.1,18.1,8.3,0.0,29.0,11.3,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,,0.54,1.0,0.12,0.54,,0.0,0.83,0.0,0.63,0.0,29.0,1.0,11.3,0.0,,1.0,1.0,1
120,1.0,81.0,5.0,1.0,2.0,0.0,0.0,4.0,46.5,7.5,11.6,0.0,1.0,0.1,0.0,4.0,2.5,10.0,,4.6,8.3,14.0,1.6,0.7,,0.18,0.4,0.15,0.0,0.75,0.75,0.0,0.0,,1.0,0.1,0.0,,1.0,1.0,1
122,1.0,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,38.8,0.0,23.0,28.8,1.0,4.0,1.5,5.0,363.6,13.4,12.9,,2.2,0.0,1.0,0.34,,0.53,0.0,0.8,0.6,0.0,0.0,23.0,,28.8,0.0,,1.0,1.0,1
124,1.0,54.0,,1.0,2.0,0.0,1.0,6.0,,18.1,8.3,0.0,3.0,0.2,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.5,0.54,1.0,0.12,0.54,0.2,0.0,0.83,,0.63,0.0,3.0,1.0,0.2,0.0,,1.0,1.0,1
126,1.0,75.0,3.0,1.0,2.0,0.0,0.0,4.0,61.1,7.0,,0.0,4.0,2.4,0.0,8.0,2.0,18.0,737.8,6.7,4.7,75.0,1.7,0.5,0.0,0.02,0.22,0.08,0.0,0.75,0.25,,,4.0,1.0,2.4,0.0,,1.0,,1
129,,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,38.8,,13.0,20.1,,4.0,1.5,5.0,363.6,13.4,12.9,18.0,,0.0,1.0,0.34,1.0,0.53,0.0,0.8,,,,,1.0,20.1,0.0,,1.0,1.0,1
130,0.0,46.0,5.0,1.0,6.0,1.0,,,15.7,6.2,3.9,,70.0,,0.0,12.0,2.4,32.0,1328.3,8.8,5.2,102.0,3.2,0.15,0.0,0.01,0.12,0.01,0.0,0.25,0.25,,1.0,155.0,11.0,,1.0,,0.45,0.32,1
132,1.0,48.0,,1.0,1.0,0.0,1.0,20.0,274.7,,13.7,0.0,12.0,6.4,0.0,4.0,2.8,20.0,581.0,9.8,6.2,,,0.4,0.25,0.43,1.0,0.47,0.1,0.3,0.25,,0.0,12.0,1.0,6.4,1.0,2.0,,1.0,1
141,0.0,28.0,3.0,1.0,2.0,0.0,0.0,12.0,34.6,10.4,2.8,,31.0,6.8,0.0,3.0,1.2,,102.1,9.3,2.4,33.0,2.2,0.37,0.0,0.31,1.0,0.33,0.41,0.25,0.08,,0.0,31.0,1.0,6.8,0.0,,1.0,1.0,1
145,1.0,43.0,1.0,1.0,3.0,1.0,0.0,5.0,14.6,6.2,2.9,0.0,1.0,0.5,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,6.0,56.7,0.0,,,0.0,1
150,1.0,58.0,4.0,1.0,,0.0,0.0,2.0,5.5,4.5,2.7,0.0,3.0,,,10.0,1.6,26.0,,7.4,,101.0,2.1,,0.0,0.0,0.07,0.0,0.0,0.5,0.5,,0.0,3.0,1.0,3.2,0.0,,1.0,,1
151,0.0,40.0,4.0,2.0,4.0,,5.0,9.0,117.8,17.8,13.0,0.0,33.0,28.6,1.0,0.0,1.0,1.0,75.3,17.0,8.3,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,,49.0,2.0,34.9,0.0,0.0,0.67,0.81,1
152,0.0,59.0,4.0,1.0,2.0,0.0,2.0,10.0,135.8,21.5,13.5,0.0,,2.5,,3.0,2.0,9.0,337.6,,8.6,19.0,1.5,0.44,0.66,0.39,1.0,0.4,0.1,0.6,0.1,,0.0,3.0,1.0,2.5,0.0,,1.0,1.0,1
153,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,63.0,19.9,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,510.0,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,,0.0,63.0,1.0,19.9,0.0,,1.0,1.0,1
154,1.0,,,,6.0,1.0,1.0,4.0,48.9,22.2,12.2,0.0,30.0,24.0,0.0,,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,,0.25,0.0,39.0,3.0,24.5,0.0,0.0,0.76,0.97,1
155,1.0,28.0,3.0,1.0,,0.0,1.0,13.0,166.1,,12.7,0.0,67.0,29.3,1.0,,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,282.0,9.0,93.9,,0.0,0.23,0.31,1
156,1.0,35.0,4.0,1.0,3.0,1.0,1.0,2.0,55.9,26.5,27.9,0.0,29.0,51.0,0.0,1.0,1.7,3.0,231.9,10.3,12.2,11.0,2.3,0.33,1.0,0.26,0.66,0.24,0.0,1.0,0.0,0.0,0.0,,4.0,90.8,1.0,,0.32,0.56,1
157,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,,43.0,19.5,0.0,35.0,12.1,1.0,34.0,2.6,113.0,,,3.5,510.0,3.3,0.26,,0.02,0.07,0.03,0.22,0.44,0.22,,0.0,35.0,1.0,12.1,0.0,,1.0,1.0,1
158,1.0,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,,0.0,22.0,27.6,1.0,4.0,1.5,5.0,363.6,13.4,12.9,18.0,2.2,0.0,1.0,0.34,1.0,0.53,0.0,0.8,0.6,,0.0,22.0,1.0,,0.0,,1.0,1.0,1
159,1.0,32.0,4.0,2.0,2.0,0.0,0.0,4.0,89.4,,22.3,0.0,6.0,12.6,0.0,2.0,1.3,4.0,,5.3,6.6,13.0,2.0,0.25,0.0,0.76,1.0,0.78,0.0,0.75,0.75,0.5,1.0,23.0,3.0,,0.0,0.0,0.26,0.41,1
